"","Variable.code","Unit","Country.code","Country","Dataset_type","Classification","Classification.code","Definition","Sector.code","Description","Year","Value"
"3543","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1995,"-"
"3544","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1996,"-"
"3545","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1997,"-"
"3546","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1998,"-"
"3547","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",1999,"-"
"3548","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2000,"-"
"3549","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2001,"-"
"3550","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2002,"-"
"3551","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2003,"-"
"3552","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2004,"-"
"3553","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2005,"-"
"3554","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2006,"-"
"3555","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2007,"-"
"3556","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2008,"-"
"3557","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2009,"-"
"3558","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2010,"-"
"3559","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2011,"-"
"3560","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2012,"-"
"3561","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2013,"-"
"3562","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2014,"-"
"3563","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2015,"-"
"3564","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6203","a) ICT sector (comprehensive definition)","CB2-2-2","[11.2.2] Computer facilities management activities",2016,"-"
"3565","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1995,"-"
"3566","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1996,"-"
"3567","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1997,"-"
"3568","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1998,"-"
"3569","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",1999,"-"
"3570","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2000,"-"
"3571","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2001,"-"
"3572","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2002,"-"
"3573","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2003,"-"
"3574","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2004,"-"
"3575","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2005,"-"
"3576","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2006,"-"
"3577","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2007,"-"
"3578","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2008,"-"
"3579","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2009,"-"
"3580","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2010,"-"
"3581","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2011,"-"
"3582","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2012,"-"
"3583","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2013,"-"
"3584","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2014,"-"
"3585","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2015,"-"
"3586","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6209","a) ICT sector (comprehensive definition)","CB2-3","[11.3] Other information technology and computer service activities",2016,"-"
"3587","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1995,"-"
"3588","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1996,"-"
"3589","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1997,"-"
"3590","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1998,"-"
"3591","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",1999,"-"
"3592","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2000,"-"
"3593","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2001,"-"
"3594","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2002,"-"
"3595","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2003,"-"
"3596","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2004,"-"
"3597","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2005,"-"
"3598","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2006,"-"
"3599","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2007,"-"
"3600","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2008,"-"
"3601","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2009,"-"
"3602","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2010,"-"
"3603","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2011,"-"
"3604","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2012,"-"
"3605","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2013,"-"
"3606","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2014,"-"
"3607","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2015,"-"
"3608","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6311","a) ICT sector (comprehensive definition)","CB3-1","[12.1] Data processing, hosting and related activities",2016,"-"
"3609","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1995,"-"
"3610","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1996,"-"
"3611","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1997,"-"
"3612","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1998,"-"
"3613","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",1999,"-"
"3614","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2000,"-"
"3615","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2001,"-"
"3616","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2002,"-"
"3617","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2003,"-"
"3618","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2004,"-"
"3619","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2005,"-"
"3620","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2006,"-"
"3621","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2007,"-"
"3622","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2008,"-"
"3623","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2009,"-"
"3624","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2010,"-"
"3625","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2011,"-"
"3626","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2012,"-"
"3627","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2013,"-"
"3628","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2014,"-"
"3629","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2015,"-"
"3630","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","6312","a) ICT sector (comprehensive definition)","CB3-2","[12.2] Web portals",2016,"-"
"3631","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1995,"-"
"3632","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1996,"-"
"3633","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1997,"-"
"3634","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1998,"-"
"3635","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",1999,"-"
"3636","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2000,"-"
"3637","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2001,"-"
"3638","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2002,"-"
"3639","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2003,"-"
"3640","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2004,"-"
"3641","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2005,"-"
"3642","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2006,"-"
"3643","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2007,"-"
"3644","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2008,"-"
"3645","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2009,"-"
"3646","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2010,"-"
"3647","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2011,"-"
"3648","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2012,"-"
"3649","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2013,"-"
"3650","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2014,"-"
"3651","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2015,"-"
"3652","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","9511","a) ICT sector (comprehensive definition)","CB4-1","[13.1] Repair of computers and peripheral equipment",2016,"-"
"3653","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",1995,"-"
"3654","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",1996,"-"
"3655","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",1997,"-"
"3656","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",1998,"-"
"3657","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",1999,"-"
"3658","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2000,"-"
"3659","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2001,"-"
"3660","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2002,"-"
"3661","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2003,"-"
"3662","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2004,"-"
"3663","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2005,"-"
"3664","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2006,"-"
"3665","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2007,"-"
"3666","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2008,"-"
"3667","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2009,"-"
"3668","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2010,"-"
"3669","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2011,"-"
"3670","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2012,"-"
"3671","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2013,"-"
"3672","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2014,"-"
"3673","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2015,"-"
"3674","GVA","Millions of current euros PPS","CA","Canada","Nowcasted Dataset","NACE Rev.2.","9512","a) ICT sector (comprehensive definition)","CB4-2","[13.2] Repair of communication equipment",2016,"-"
"3675","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1995,"21839,6235139999"
"3676","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1996,"23246,1791145555"
"3677","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1997,"21310,7501827789"
"3678","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1998,"24544,8962428591"
"3679","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",1999,"29580,9972849863"
"3680","GVA","Millions of current euros PPS","CA","Canada","PREDICT 2017 Dataset","NACE Rev.2.","261-264, 582, 61, 62, 631, 951","b) ICT sector (operational definition)","A'=B'+C","A'. ICT Total (operational)   [A'=B'+C]",2000,"29003,3046705725"
